"nomor_order_receipt";"nomor_po";"tanggal_order";"custid";"status_order";"order_created_by";"tanggal_sp";"tanggal_do";"sales_val_do";"tanggal_receive";"cust_receive";"keterangan_order";"keterangan_sp";"keterangan_do";"keterangan_receive";"several_address"
"ORD2201-0074";"044/AFM/DSGM/I/2022";"2022-01-17";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0075";"PTKP/PO/21/12-01975";"2022-01-17";"BBBKERTAS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0076";"PO2201180001";"2022-01-18";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0077";"-";"2022-01-19";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0078";"294/I/SSA-2/2022/S";"2022-01-19";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0079";"001/DSGM/I/2022";"2022-01-19";"TBJGOA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0080";"-";"2022-01-19";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0081";"-";"2022-01-19";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0082";"POL-2201-00423-1";"2022-01-19";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0083";"-";"2022-01-20";"TJRTIMUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0084";"-";"2022-01-20";"TNTTYESMAYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0085";"-";"2022-01-20";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0086";"B/02/I/2022";"2022-01-20";"TSBSSUTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0087";"BB-ZK/017/I/2022";"2022-01-21";"TSDGREAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0088";"12.KPJ.I.2022";"2022-01-21";"BTGKENTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0089";"220110225";"2022-01-21";"TSBSIWAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0090";"-";"2022-01-24";"TPBAGUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0091";"PORM-2022.01-000063";"2022-02-02";"TSDINKRAFT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0092";"-";"2022-01-24";"TMJSEGERSOE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0093";"-";"2022-01-25";"TSBANAK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0094";"-";"2022-01-25";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0095";"PO2201250001";"2022-01-25";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0096";"-";"2022-01-25";"TSMMAKMU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0097";"2201 19";"2022-01-25";"TSDSUNMO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0098";NULL;"2022-01-25";"TMACENT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0099";"-";"2022-01-25";"TPRTUJUH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0100";"PO2200082-1";"2022-01-27";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0101";"4000785745";"2022-01-26";"BTGNIKO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0102";"22010051";"2022-01-26";"TSDGLOMIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0103";"-";"2022-01-27";"TPCBAMBA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0104";"-";"2022-01-27";"TGRSENT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0105";"PPOL-SBY2201000601";"2022-01-27";"TSBMIKA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0106";"PO2200079-1";"2022-01-27";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0107";"-";"2022-01-27";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0108";"-";"2022-01-27";"TKDPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0109";"-";"2022-01-27";"TPRTUJUH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0110";"028/PS/I/2022";"2022-01-28";"TSDHISAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0111";"-";"2022-01-29";"TJBIMAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0112";"2022007";"2022-01-29";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0113";"-";"2022-01-29";"BSKDEDE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0114";"-";"2022-01-29";"BSKSUHENDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0115";"PO2201290002";"2022-01-29";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2201-0116";"004/POD/I/22";"2022-01-31";"TSDDWIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0001";"-";"2022-02-02";"TSDSATRIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0002";"005/POD/II/22";"2022-02-02";"TSDDWIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0003";"-";"2022-02-02";"TTGMULYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0004";"320/PBF/II/22";"2022-02-03";"TMJPANEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0005";"-";"2022-02-03";"TSDMARTINA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0006";"008/PO/IMJ/I/2022";"2022-02-03";"TSBINDOMEGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0007";"-";"2022-02-03";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0008";"POL/BMC/220203/0026";"2022-02-03";"TSBBUILDING";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0009";"DSGM 2221";"2022-02-03";"TSDOSCAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0010";"001/II-IA/2022";"2022-02-03";"TSDIASRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0011";"-";"2022-02-03";"TPRTUJUH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0012";"-";"2022-02-03";"TPSSETIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0013";"PO2202-0056";"2022-02-03";"TSDLIGHT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0014";"-";"2022-02-03";"BJTMANEH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0015";"-";"2022-02-03";"TGRMUHARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0016";"-";"2022-02-03";"TBWSABAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0017";"-";"2022-02-03";"TBWSABAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0018";"-";"2022-02-04";"TPSJAYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0019";"-";"2022-02-04";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0020";"009/CIK/ACC/FEB/22";"2022-02-04";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0021";"PO2200103-1";"2022-02-04";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0022";"-";"2022-02-04";"TGRMUHARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0023";"-";"2022-02-04";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0024";"-";"2022-02-05";"TSDWINER";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0025";"088/II/SSA-2/2022/S";"2022-02-05";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0026";"-";"2022-02-05";"TSBNIAGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0027";"000544";"2022-02-05";"TSBNIAGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0028";"PO-02-2022-039";"2022-02-07";"TLMALBASIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0029";"PO-02-2022-040";"2022-02-07";"TLMALBASIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0030";"-";"2022-02-08";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0031";"PO2202080001";"2022-02-08";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0032";"PO2202080002";"2022-02-08";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0033";"-";"2022-02-08";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0034";"045/AFM/DSGM/II/2022";"2022-02-08";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0035";"-";"2022-02-08";"TSPABDUL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0036";"-";"2022-02-09";"TSDHERA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0037";"PORM-2022.02-000017";"2022-02-09";"TSDINTERA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0038";"RS/PPIC/005/II/2022-W06";"2022-02-09";"TSBLANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0039";"-";"2022-02-09";"TPBBINUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0040";"-";"2022-02-10";"TSBCAK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0041";"-";"2022-02-10";"TJBKUSTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0042";"-";"2022-02-10";"TSBJANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0043";"PO005/A/002/2022";"2022-02-10";"TSDARTHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0044";"063/PO/LKAS/II/2022";"2022-02-12";"TJBLAUTAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0045";"PO/22/02/000581";"2022-02-12";"BJTKONISHI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0046";"-";"2022-02-12";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0047";"00006/SNAII/2022";"2022-02-12";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0048";"-";"2022-02-12";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0049";"-";"2022-02-12";"BPKBAMSU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0050";"-";"2022-02-14";"TPWYANI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0051";"-";"2022-02-15";"TKDYULI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0052";"PO2202150002";"2022-02-15";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0053";"22020012";"2022-02-15";"TSDGLOMIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0054";"077/MPI/II/2022";"2022-02-15";"TSDMUPRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0055";"-";"2022-02-15";"TSBSUMBER";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0056";"RS/PPIC/002/II/2022";"2022-02-15";"TSBLANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0057";"-";"2022-02-15";"TMLTRITO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0058";"-";"2022-02-15";"TPBBINUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0059";"-";"2022-02-15";"TLMELLA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0060";"-";"2022-02-15";"TNGHOSANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0061";"-";"2022-02-15";"TBJSITI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0062";"-";"2022-02-15";"TGRBAJA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0063";"PO2202160001";"2022-02-17";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0064";"PP00.2202-0031";"2022-02-17";"TSDMUSTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0065";"-";"2022-02-17";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0066";"029/IPJ/II/2022";"2022-02-17";"TJTINDOP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0067";"-";"2022-02-17";"TSDBERRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0068";"PO2202160001";"2022-02-17";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0069";"-";"2022-02-17";"TGRTRESNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0070";"-";"2022-02-17";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0071";"-";"2022-02-17";"TSBRONI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0072";"-";"2022-02-17";"TSDDELTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0073";"-";"2022-02-17";"TPUPURBA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0074";"-";"2022-02-17";"TPBFAUZI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0075";"-";"2022-02-17";"TPSWAHYU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0076";"-";"2022-02-17";"TPJSHOB";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0077";"-";"2022-02-17";"TPBSUPRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0078";"-";"2022-02-17";"TPBAINUN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0079";"0108/02/l/22";"2022-02-19";"TMLMATRIX";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0080";"-";"2022-02-19";"TPBEDIHAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0081";"-";"2022-02-19";"TJBSAHRUL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0082";"-";"2022-02-19";"TPBARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0083";"-";"2022-02-19";"TPBYUSUF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0084";"-";"2022-02-19";"TPBLINDU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0085";"-";"2022-02-19";"TBLOSYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0086";"-";"2022-02-19";"TPBJEMI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0087";"2022017";"2022-02-19";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0088";"006/II/22";"2022-02-19";"BJTDONG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0089";"-";"2022-02-21";"BSKABIDIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0090";"-";"2022-02-21";"BSKAGUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0091";"-";"2022-02-21";"BSKSOLEHUDIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0092";"-";"2022-02-21";"BSKASEP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0093";"POL-2202-00365-1";"2022-02-21";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0094";"POL-2202-00369-1";"2022-02-21";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0095";"22.02.019/AKPS-DSGM";"2022-02-21";"BJTANTAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0096";"392/II/SSA-2/2022/S";"2022-02-21";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0097";"PO2202220001";"2022-02-22";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0098";"063/PS/II/2022";"2022-02-22";"TSDHISAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0099";"220273";"2022-02-22";"BJTDANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0100";"-";"2022-02-22";"TSBLAUT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0101";"-";"2022-02-22";"TTGMULYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0102";"-";"2022-02-22";"TKDPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0103";"-";"2022-02-22";"TSDYUNITA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0104";"-";"2022-02-25";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0105";"-";"2022-02-25";"TGRMUHARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0106";"-";"2022-02-27";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2202-0107";"-";"2022-02-27";"TNGHOSANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0001";"-";"2022-03-04";"TJPANUGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0002";"070/III/SSA-2/2022/S";"2022-03-04";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0003";"-";"2022-03-04";"TMDSUPRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0004";"-";"2022-03-04";"TPRTUJUH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0005";"RS/PPIC/011/III/2022-W09";"2022-03-04";"TSBLANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0006";"PO02203020001";"2022-03-04";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0007";"-";"2022-03-04";"TSDDELTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0008";"-";"2022-03-04";"TMLTRITO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0009";"-";"2022-03-04";"TMLANPA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0010";"-";"2022-03-04";"TSDBANGUN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0011";"PORM-2022.02-000049";"2022-03-04";"TSDINKRAFT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0012";"PO008/A/002/2022";"2022-03-04";"TSDARTHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0013";"-";"2022-03-04";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0014";"-";"2022-03-04";"TSDKANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0015";"-";"2022-03-04";"TSBPERTU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0016";"-";"2022-03-04";"TBWSABAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0017";"-";"2022-03-04";"TMLZAMZA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0018";"POL/BMC/220226/0287";"2022-03-04";"TSBBUILDING";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0019";"-";"2022-03-04";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0020";"024/KLS/PO/II/22";"2022-03-04";"TMDKENCANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0021";"047/AFM/DSGM/II/2022";"2022-03-04";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0022";"046/AFM/DSGM/II/2022";"2022-03-04";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2203-0023";"202202021";"2022-03-04";"TKDMANDIRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
